248.82,662.28,321.88,631.95,267.35,495.59,960.69,154.98,376.07,547.82,734.28,209.29,262.73,221.34,494.2,488.48,300.16,92.24,277.93,221.79,87.26,117.02,91.48,236.83,791.01,263.21,500.02,294.65,504.4,511.14,645.52,698.02,1019.19,942.86,50.49,965.83,544.94,721.51,554.98,877.09,918.8,1022.84,372.89,1294.45,872.76,157.25,730.85,267.31,614.29,503.37,753.96,386.05,572.99,477.79,101.79,703.77,134.9,1097.76,595.29,267.99,463.64,550.48,126.37,175.95,308.08,999.57,343.45,113.41,,412.37,592.24,152.8,359.95,411.61,396.4,925.41,516.18,758.72,630.28,981.88,531.55,531.73,440.45,535.29,252.6,315.66,718.14,370.67,151.94,338.34,543.01,610.22,807.57,597.31,647.3,540.73,151.82,601.79,941.9,593.74,448.72,639.73
167.67,256.77,315.32,226.43,280.81,90.08,599.99,261.43,37.97,142.31,350.7,473.25,325.91,199.84,88.69,76.76,293.6,425.28,141.58,208.75,322.8,425.56,400.02,208.47,407.44,151.95,94.51,129.03,148.1,105.62,289.23,314.45,678.78,537.35,365.56,560.32,139.42,360.82,149.47,520.8,558.11,617.33,222.28,888.93,467.24,255.63,374.55,197.82,450.45,156.21,328.12,27.66,167.47,72.28,410.33,320.19,446.17,692.25,234.6,433.21,51.93,144.97,283.59,236.81,113.14,594.05,69.84,400.8,410.71,,280.07,448.45,56.91,49.51,121.04,564.72,110.67,353.21,224.77,641.47,126.04,126.22,91.48,129.77,233.95,163.84,322.02,63.59,418.36,150.89,131.3,226.65,446.87,202.84,263.72,157.15,315.48,218.21,581.2,188.23,37,279.04
417.23,433.66,564.88,411.86,377.78,265.78,785.42,513.52,299.08,333.62,255.45,394.75,348.6,449.4,287.15,198.06,543.16,570.92,391.14,446.02,544.29,477.72,501.78,458.03,312.18,401.51,292.98,378.59,374.04,285.33,488.72,204.25,864.21,722.77,540.97,655.78,310.86,546.24,329.63,720.29,743.53,802.76,228.14,1074.36,652.67,507.73,574.04,393.74,649.94,127.1,366.91,289.27,270.64,269.72,491.08,130.98,530.48,877.67,420.02,335.84,250.27,321.87,535.69,488.91,362.7,779.48,319.4,473.02,591.75,280.07,,512.83,301.83,328.38,383.63,750.14,274.71,538.64,302.56,826.9,315.64,305.97,223.11,321.95,413.55,399.7,507.45,324.7,441.05,331.02,219.71,223.17,632.3,210.25,142.57,152.82,511.35,84.58,766.63,373.65,237.48,464.46
285,698.46,381.69,668.13,212.68,531.78,1009.38,239.36,412.26,584.01,654.89,129.9,183.34,261.63,530.38,494.94,359.97,61.04,314.12,245,120.09,32.52,49.68,296.64,711.62,299.39,536.21,330.83,553.1,547.32,694.22,618.64,1120.48,979.04,88.87,963.45,618.53,770.21,637.3,925.79,967.5,1059.03,293.51,1330.63,908.94,199.39,779.55,267.56,674.1,423.98,674.58,422.23,578.31,513.98,38.87,624.38,20.61,1133.94,643.99,188.6,499.83,586.66,159.2,221.73,344.27,1035.75,379.64,68.43,152.71,448.55,512.85,,396.13,447.79,465.31,974.11,582.36,794.91,610.23,1083.17,567.73,567.92,399.39,571.47,233.58,375.47,763.72,406.86,72.55,319.32,527.35,530.83,856.27,517.92,567.91,461.34,132.96,522.4,990.59,629.92,484.9,688.43
115.86,306.23,263.51,275.9,269.18,139.55,626.63,209.61,14.92,191.78,423.97,461.63,314.29,148.02,138.16,132.43,241.78,373.47,89.77,156.94,270.99,373.75,348.21,156.66,480.7,100.14,143.98,77.21,170.35,155.09,311.47,387.72,728.25,586.81,313.74,609.79,188.89,387.46,198.94,543.04,584.75,666.8,210.66,938.4,516.71,203.82,396.79,146.01,421.56,193.06,377.59,30,216.94,121.75,358.52,393.46,394.36,741.72,261.24,421.59,107.6,194.43,231.78,185,61.33,643.52,18.02,348.98,358.9,56.32,301.7,396.64,,65.04,83.04,591.36,160.13,402.68,274.24,690.94,175.51,175.69,79.86,179.24,186.95,98.33,371.49,24.11,406.73,103.9,186.97,299.92,473.51,252.31,336.99,230.42,263.67,291.48,607.84,237.7,92.67,305.68
167.34,308.96,314.99,195.12,315.75,130.42,563.56,261.1,57.71,203.13,391.33,508.19,360.85,199.51,115.08,125.61,293.27,424.95,141.25,208.42,322.47,425.23,399.69,208.14,448.07,151.62,132.21,128.7,107.27,145.97,248.4,363.3,622.07,491.97,365.23,612.52,179.77,324.38,208.49,479.97,521.68,571.95,257.23,843.56,504.95,255.3,333.72,197.49,409.62,204.53,405.48,48.64,207.82,112.63,410,369.04,445.84,646.87,198.16,468.15,100.77,191.64,283.26,236.48,112.81,548.68,76.96,400.47,410.38,49.5,328.38,448.12,63.78,,84.13,528.28,151.01,390.91,265.11,584.76,163.74,172.9,126.42,134.7,246.84,143.58,321.02,42.67,453.3,163.78,180.14,275.5,410.44,243.19,312.57,206,315.15,267.06,544.77,225.93,85.85,242.61
184.55,364.79,259.31,249.2,347.21,204.11,565.64,245.18,92.11,258.96,469.58,539.65,392.31,195.59,170.9,197,237.59,442.16,158.46,225.63,339.68,442.44,416.9,162.15,526.32,168.83,188.04,145.91,109.35,219.66,250.47,434.69,624.14,494.05,382.44,668.35,256.21,326.46,264.32,482.04,523.75,574.03,292.5,845.63,468.47,272.51,335.8,214.7,339.87,257.95,461.3,94.6,287.71,188.58,427.21,440.43,463.05,648.95,200.24,499.61,172.16,247.47,300.47,253.69,130.02,550.76,95.89,417.67,396.42,120.89,383.54,465.33,82.94,83.93,,530.36,224.7,446.74,343.36,586.83,193.57,228.72,161.69,188.01,255.68,82.25,323.09,66.33,484.76,193.9,251.53,346.89,412.52,316.88,383.96,277.39,332.36,338.45,546.85,281.76,157.24,244.68
694.34,462.03,788.76,388.72,845.41,496.72,63.94,774.63,584.71,466.44,684.72,1042.43,895.09,725.04,488,565.65,767.04,951.95,668.25,735.42,849.47,952.23,926.69,691.6,702.45,678.62,471.46,655.7,421.97,465.06,389.47,659.45,95.57,146.89,892.22,764.67,468.04,206.29,471.8,209.97,22.06,153.99,774.64,432.66,214.48,782.3,353.32,724.49,415.49,638.61,557.63,575.64,499.54,494.37,937,707.66,972.84,235.97,332.45,1002.4,513.69,450.2,810.26,763.48,639.81,176.43,603.96,927.46,925.87,565.79,751.73,975.12,590.78,528.36,530.97,,481.6,331.58,534.96,58.26,436.99,449.19,656.08,431.95,773.84,611.7,349.56,569.67,987.54,690.78,533.33,570.92,119.01,560.75,651.19,601.24,842.15,673.07,45.15,427.15,531.16,289.94
272.74,162.97,420.38,141.16,355.51,25.7,514.72,366.49,143.03,49.05,244.34,563.22,415.88,304.9,57.5,79.87,398.66,530.34,246.65,313.81,427.87,545,505.08,313.53,301.07,257.01,47.67,234.09,144.38,14.4,217.35,233.97,593.51,452.07,470.62,438.91,32.77,275.54,42.82,448.92,472.84,532.06,295.42,803.66,381.97,360.7,302.67,302.88,378.57,159.39,221.47,132.73,57.73,40.29,515.4,239.72,551.23,606.98,149.32,523.18,60.95,51.17,388.66,341.88,218.2,508.78,174.9,505.86,515.78,113.05,272.51,580.11,161.97,151.69,226.1,479.44,,267.94,118.12,556.2,43.8,35.27,165.75,56.78,322.39,268.91,236.75,168.65,508.33,239.34,54.11,146.17,361.6,92.8,183.24,122.03,420.55,193.85,495.93,102.96,78.42,193.76
513.43,133.67,661.07,205.76,633.36,284.67,360.87,607.18,383.72,236.21,356.36,830.38,683.04,545.59,275.95,353.6,639.35,771.03,487.34,554.5,668.56,771.32,745.77,554.22,374.09,497.7,259.41,474.78,362.84,252.92,296.1,401.66,328.75,187.31,711.31,436.31,255.98,259.35,241.57,506.9,318.99,267.29,562.59,538.9,117.21,601.39,381.42,543.57,457.32,426.56,229.27,373.42,287.49,282.32,756.09,495.61,791.92,342.21,239.08,790.35,301.64,218.14,629.35,582.57,458.89,244.02,415.59,746.55,756.47,353.74,539.68,794.21,402.66,390.66,446.71,331.54,269.55,,273.03,291.44,243.02,237.05,444.03,248.7,585.47,509.6,116.18,409.34,775.49,502.41,321.28,344.58,206.87,348.7,439.14,389.19,661.24,461.02,342.08,167.55,319.11,196.56
386.73,164.9,534.37,146.18,475.18,139.69,569.69,480.48,257.02,82.94,126.42,593.34,446,418.89,172.55,167.09,512.65,668.32,360.64,427.81,541.86,575.12,599.17,427.53,183.15,371.01,156.01,348.08,259.44,114.95,316.8,128.83,598.5,457.06,638.37,392.42,97.92,330.51,77.47,548.37,527.8,537.05,325.54,808.65,386.96,474.69,402.12,416.87,478.03,189.51,103.55,246.72,62.35,154.28,588.48,233.29,627.88,611.97,220.17,553.3,174.95,101.3,502.65,455.87,332.2,513.77,288.89,570.42,629.77,227.04,302.6,610.23,275.96,287.26,343.31,534.41,119.6,272.93,,561.19,150.56,121.35,239.33,156.23,436.66,382.9,241.77,282.64,538.45,353.61,113.91,79.41,416.57,91.06,174.04,150.6,534.54,223.94,550.9,107.97,192.41,248.73
801.67,421.91,845.32,421.08,921.6,572.91,120.51,831.2,671.96,524.46,644.6,1118.63,971.29,833.83,564.2,641.85,823.6,1059.28,775.58,842.75,956.8,1059.56,1034.02,748.16,662.34,785.95,547.66,763.02,478.54,541.17,446.04,689.91,55.45,106.78,999.55,724.55,544.23,262.86,529.82,266.54,78.62,113.87,850.83,392.54,174.37,889.63,409.89,831.82,472.05,714.8,517.51,661.66,575.73,570.56,1044.33,783.85,1080.16,195.86,389.02,1078.59,589.89,506.39,917.59,870.81,747.14,136.32,703.83,1034.79,982.43,641.98,827.92,1082.45,690.9,584.93,587.54,58.24,557.79,291.46,561.27,,531.27,525.3,732.27,536.94,873.71,668.26,321.55,626.24,1063.73,790.66,609.52,632.82,175.57,636.94,727.38,677.43,949.48,749.26,101.72,455.8,607.35,346.5
286.03,161.36,433.67,91.57,405.96,57.27,471.7,379.78,156.32,66.44,277.07,605.58,458.24,318.19,48.56,126.21,411.95,543.64,259.94,327.11,441.16,543.92,518.38,326.83,333.81,270.31,32.01,247.38,106.15,31.76,171.9,259.46,568.88,427.44,483.91,464.92,68.04,232.52,71.81,403.47,429.82,507.43,337.78,779.03,357.34,373.99,257.23,316.18,333.13,201.75,257.88,146.02,99.54,54.92,528.69,277.81,564.52,582.35,106.3,565.54,74.25,50.21,401.95,355.17,231.5,484.15,188.19,519.15,529.07,126.34,314.87,566.81,175.26,163.26,193.79,436.42,44.07,243.31,150.85,531.57,,33.09,216.63,7.63,358.07,282.2,191.34,181.94,550.69,275.02,96.47,170.93,318.58,130.9,221.34,164.39,433.84,236.22,452.91,78.33,91.71,150.74
286.48,132.64,434.12,110.72,406.41,49.86,484.42,380.23,156.77,37.1,247.73,612.82,465.48,318.64,57.97,111.03,412.4,544.08,260.39,327.55,441.61,544.37,518.82,327.27,304.46,270.75,41.43,247.83,144.86,17.67,196.95,230.12,563.04,421.61,484.36,436.19,38.7,245.24,42.46,428.52,442.54,501.59,345.02,773.19,351.5,374.44,282.27,316.62,358.17,209,229.15,146.47,70.2,54.03,529.14,258.77,564.97,576.51,119.02,572.78,74.69,20.84,402.4,355.62,231.94,478.32,188.64,519.6,529.52,126.79,306.86,567.26,175.71,172.68,228.72,449.14,36.73,237.47,121.51,525.73,31.33,,217.08,36.38,358.52,282.65,206.31,182.39,557.93,275.46,88.46,141.59,331.3,111.85,202.3,170.09,434.29,228.21,465.63,72.52,92.16,163.46
195.68,347.36,343.32,317.03,190.07,153.88,690.59,290.65,87.81,208.59,365.15,382.51,235.17,227.84,179.29,86.16,321.6,444.53,169.59,223.15,352.03,364.29,373.02,236.47,421.89,179.95,185.11,157.03,232,196.22,373.12,328.9,769.38,627.94,387.11,600.71,185.84,451.42,204.61,604.69,648.71,707.93,132.08,979.53,557.84,284.86,458.45,170.86,500.6,134.25,384.84,78.78,175.81,162.88,383.33,334.64,417.05,782.85,325.2,342.47,144.17,235.57,312.82,266.04,141.14,684.65,97.84,373.79,439.94,91.8,223.11,399.4,80.27,126.7,162.08,655.31,165.62,443.81,239.32,732.07,216.64,216.82,,220.37,190.68,178.15,412.62,103.15,327.62,120.58,127.03,241.1,537.47,228.19,278.17,171.6,288.48,232.66,671.8,278.83,129.25,369.64
290.11,167.32,437.76,86.84,410.04,61.35,466.97,383.86,160.41,72.4,283.03,602.48,455.14,322.28,52.64,130.29,416.04,547.72,264.02,331.19,445.24,548,522.46,330.91,339.76,274.39,36.1,251.47,100.47,42.98,167.18,265.42,574.84,433.4,487.99,470.87,74,227.8,77.76,398.75,425.09,513.38,351.52,784.99,363.3,378.07,252.5,320.26,328.4,202.63,263.83,150.1,105.5,59,532.77,283.77,568.61,588.3,101.58,562.45,78.33,56.16,406.03,359.25,235.58,490.11,192.27,523.23,533.15,130.42,320.68,570.89,179.34,134.59,188.11,431.7,57.44,249.26,156.81,537.53,7.04,37.42,220.71,,362.15,268.84,186.61,186.03,547.59,279.1,102.28,176.88,313.85,136.85,227.3,170.2,437.92,242.03,448.18,84.28,95.8,146.02
75.29,488.95,176.97,458.62,91.15,310.85,799.67,102.78,202.74,365.56,555.76,283.59,136.25,54.64,320.87,258.68,155.25,256.66,104.4,35.28,164.16,210.7,185.15,85.56,612.5,89.67,326.69,121.12,343.38,337.81,484.5,519.51,910.97,769.53,199.25,792.51,342.8,560.49,361.58,716.07,757.78,849.51,173.25,1121.12,699.43,96.99,569.83,57.84,469.38,324.85,575.45,212.72,366.34,304.46,195.47,525.25,231.3,924.43,434.27,243.55,286.49,377.15,124.95,78.17,134.55,826.24,169.92,185.93,252.07,234.12,413.72,233.59,185.84,238.08,255.59,764.39,322.59,585.39,436.88,873.65,358.22,358.4,190.85,361.96,,164.5,554.2,197.14,228.7,88.74,317.56,431.71,646.55,418.8,468.78,362.21,100.62,423.27,780.88,420.41,271.57,478.71
100.84,414.27,178.52,330.05,263.29,247.59,646.48,164.39,128.07,299.82,508.49,455.73,308.39,114.8,251.75,240.47,156.8,348.43,64.54,135.04,245.95,352.59,327.04,81.36,565.23,85.12,252.02,56.22,190.2,263.13,331.32,478.16,704.99,574.89,288.71,717.83,296.93,407.31,306.97,562.89,604.6,654.88,207.44,926.48,549.32,178.78,416.65,130.99,420.72,292.92,485.63,138.04,324.98,229.79,337.36,483.91,373.19,729.8,281.09,415.69,215.64,302.47,206.74,159.96,39.69,631.6,83.63,327.82,315.63,164.36,401.55,375.47,100.12,143.23,82.2,611.21,268.17,510.72,382.28,667.68,283.54,283.73,179.71,268.86,164.63,,403.94,102.29,400.84,109.98,295.01,390.36,493.37,360.35,427.44,320.86,242.5,381.92,627.69,345.74,200.71,325.53
481.79,218.99,580.66,99.33,601.72,253.03,383.8,566.54,352.08,204.57,367.61,798.74,651.4,513.95,244.32,321.97,558.94,739.39,455.7,522.87,636.92,739.68,714.14,483.5,424.34,466.07,227.77,443.14,213.88,221.29,181.38,370.03,358.85,217.41,679.67,522.55,224.35,144.63,209.94,412.95,341.92,297.4,530.95,569,147.31,569.75,266.7,511.94,342.6,394.92,315.51,341.78,255.85,250.68,724.45,463.97,760.28,372.32,124.36,758.71,270.01,186.51,597.71,550.93,427.26,274.12,383.95,714.91,724.83,322.1,508.04,762.57,371.02,320.27,322.88,348.53,237.91,116.16,241.39,321.54,191,205.42,412.39,185.95,553.83,403.6,,361.58,743.85,470.77,289.64,312.94,230.69,317.06,407.5,357.55,629.6,429.38,365.01,133.58,287.47,81.84
125.15,313.78,272.8,235.8,287.81,147.1,604.24,218.91,27.58,199.33,408,480.25,332.91,157.32,145.7,139.98,251.08,382.76,99.06,166.23,280.28,383.04,357.5,165.95,464.74,109.43,151.53,86.51,147.95,162.64,289.08,377.67,662.75,532.65,323.04,617.34,196.44,365.06,206.49,520.65,562.36,612.63,234.93,884.24,524.26,213.11,374.4,155.3,403.59,200.94,385.14,37.55,224.49,129.3,367.81,383.42,403.65,687.55,238.84,440.21,115.15,201.98,241.07,194.29,70.62,589.36,38.59,358.27,368.19,63.87,325.97,405.93,25.41,42.65,65.07,568.96,167.68,410.23,281.79,625.44,183.05,183.24,104.12,186.79,196.28,101.39,361.7,,425.36,134.5,194.52,289.87,451.12,259.86,326.95,220.38,272.96,281.44,585.45,245.25,100.22,283.28
301.14,669.6,393.53,647.8,140.97,490.95,1021.36,251.19,414.48,569.58,583.18,58.19,111.64,273.46,505.96,423.23,371.8,130.65,332.7,261.14,131.92,37.46,61.51,308.47,639.92,317.89,511.79,349.42,558.67,521.27,699.8,546.93,1100.15,958.71,100.7,891.74,546.82,782.18,565.6,931.37,979.47,1038.69,221.8,1310.3,888.61,211.22,785.12,287.45,685.93,352.27,602.87,405.46,506.6,489.56,50.81,552.67,90.21,1113.61,655.96,116.9,475.44,557.8,171.03,233.56,363.92,1015.42,384.31,64.83,151.49,418.48,441.14,72.56,406.95,453.37,485.15,986.08,510.65,774.57,538.52,1062.84,543.31,541.91,327.69,547.05,228.67,400.93,743.39,429.82,,296.47,455.65,459.13,868.24,446.22,496.2,389.63,144.79,450.69,1002.57,609.59,462.65,700.4
104.1,405.72,251.74,375.39,158.82,227.62,726.19,188.54,119.52,282.33,453.26,351.27,203.93,136.26,237.64,175.46,230.02,342.42,98.04,121.04,249.92,296.46,270.91,153.24,509.99,99.2,243.47,88.86,269.9,254.58,411.03,417.01,827.74,686.3,285.01,709.28,259.58,487.01,278.35,642.6,684.31,766.29,102.98,1037.89,616.2,182.75,496.35,68.76,532.72,222.35,472.95,129.49,286.7,221.24,281.23,422.75,317.06,841.21,360.79,311.23,203.27,293.92,210.71,163.93,72.97,743.01,93.36,271.69,337.83,150.9,330.99,319.35,102.62,164.6,194.2,690.91,239.36,502.17,353.65,790.43,275,275.18,109.14,278.73,88.57,109.98,470.98,123.66,296.37,,232.97,329.2,573.07,316.29,366.28,259.71,186.37,320.77,707.4,337.19,188.34,405.23
298.35,215.27,446,193.46,316.79,54.91,567.02,392.11,168.65,101.36,224.64,510.41,363.07,330.52,95.66,54.79,424.28,585.39,272.27,349.87,453.49,492.2,516.25,339.15,281.38,282.63,85.84,259.71,182.54,66.93,270.32,207.09,645.81,504.37,513.83,475.43,73.74,327.84,95.12,501.89,525.14,584.36,242.62,855.96,434.27,386.32,355.64,297.59,431.54,106.59,200.16,158.35,50.38,78.45,505.56,212.84,544.96,659.28,201.62,470.38,99.11,103.47,414.27,367.5,243.82,561.08,200.52,487.5,541.39,131.35,219.71,527.31,187.59,180.19,251.72,531.74,56.31,320.24,113.9,608.5,97.24,87.57,127.03,103.55,317.4,294.53,289.05,194.27,455.52,232.97,,119.29,413.9,65.92,156.37,69.22,415.2,141.05,548.23,155.26,94.21,246.06
393.71,236.53,541.35,217.82,395.77,170.6,605.61,531.51,282.08,133.9,124.78,513.92,366.58,425.87,202.39,150.14,519.63,588.9,367.62,464.01,562.28,495.71,519.76,434.5,181.52,377.99,171.35,355.06,289.28,132.48,326.87,88.53,670.14,528.7,558.96,432.62,106.7,366.43,128.43,558.44,563.72,608.68,246.13,880.29,458.6,525.72,412.19,411.72,488.1,110.1,143.74,272.26,72.88,185.19,509.07,153.88,548.47,683.6,240.21,473.89,205.85,142.05,553.68,506.9,339.18,585.41,295.87,491.01,609.74,226.7,223.19,530.82,300.01,275.55,347.07,570.33,145.57,344.56,79.39,632.83,161.25,141.38,241.1,166.3,431.54,389.88,313.4,289.62,459.03,329.2,119.27,,452.49,53.33,94.63,71.19,529.34,144.53,586.82,179.61,189.56,284.65
576.08,337.35,670.49,270.46,727.15,378.46,153.77,656.37,466.45,348.17,560.04,924.17,776.83,606.77,369.74,447.39,648.77,833.68,549.99,617.16,731.21,833.97,808.42,573.33,577.77,560.36,353.2,537.43,303.71,346.8,271.21,541.19,212.28,82.58,773.96,639.99,349.77,88.03,353.53,299.8,111.89,162.57,656.37,434.17,89.8,664.04,356.53,606.22,432.43,520.34,432.95,457.38,381.27,376.11,818.74,589.4,854.57,237.49,214.19,884.13,395.43,331.94,692,645.22,521.55,139.29,485.7,809.2,807.6,447.53,633.46,856.86,472.52,410.1,412.71,118.49,363.33,206.9,416.7,174.97,318.72,330.93,537.82,313.68,655.57,493.43,231.29,451.41,869.28,572.52,415.06,452.66,,442.48,532.93,482.98,723.89,554.81,134.98,308.88,412.9,171.67
364.25,242.64,511.89,220.83,384.07,117.21,594.39,458,234.54,123.31,178.67,502.22,354.88,396.41,149.01,138.44,490.17,577.2,338.16,452.3,519.38,484,508.06,405.04,235.41,348.53,139.18,325.6,235.89,101.88,297.17,142.42,673.18,531.74,547.25,442.82,100.55,355.21,119.32,528.74,552.51,611.73,234.42,883.33,461.64,452.21,382.49,400.02,458.39,98.39,153.95,224.24,60.33,131.8,497.36,148.16,536.76,686.65,228.99,462.18,152.46,130.84,480.17,433.39,309.72,588.45,266.41,479.31,598.03,204.56,211.48,519.11,253.48,243.21,317.61,559.11,92.18,347.61,90.92,635.87,130.93,111.56,229.4,136.6,419.83,360.42,316.42,260.16,447.33,317.5,65.88,54.62,441.27,,91.69,59.49,517.64,132.83,575.6,182.63,169.93,273.43
430.69,331.12,578.34,311.2,432.75,207.58,684.76,568.49,319.06,213.68,112.88,550.91,403.57,462.85,239.38,187.12,556.62,625.89,404.6,500.99,599.26,532.69,556.74,471.49,169.61,414.97,229.55,392.04,326.26,192.25,387.54,61.68,763.55,622.11,595.94,527.57,190.92,445.58,209.69,619.11,642.88,702.1,283.11,973.7,552.01,562.7,472.86,448.71,548.76,147.08,238.7,309.24,150.7,222.17,546.05,60.67,585.45,777.01,319.36,434.48,242.83,221.21,590.66,543.88,376.16,678.82,332.85,527.99,646.72,263.68,142.76,567.8,337,312.53,384.06,649.48,182.55,437.98,173.98,726.24,221.3,201.93,278.08,226.97,468.52,426.86,406.79,326.61,496.02,366.19,156.25,94.58,531.64,90.31,,108.17,566.32,61.93,665.97,273,226.55,363.8
324.21,283.13,471.86,261.32,326.27,122.78,634.88,462.01,212.58,181.64,195.24,444.43,297.09,356.38,163.52,80.65,450.14,519.41,298.12,394.51,492.78,426.21,450.27,365.01,251.98,308.49,153.7,285.57,250.41,134.8,338.18,158.99,713.67,572.23,489.46,503.81,158.88,395.71,177.66,569.75,593,652.22,176.63,923.82,502.13,456.22,423.5,342.23,499.41,40.6,214.93,202.76,118.66,146.31,439.57,164.74,478.97,727.14,269.49,404.39,132.85,171.33,484.18,437.4,269.68,628.94,226.37,421.51,540.24,157.2,152.82,461.32,230.52,206.05,277.58,599.61,124.18,388.1,150.58,676.36,165.1,155.44,171.6,171.42,362.04,320.38,356.91,220.13,389.54,259.71,69.17,71.19,481.76,58.28,108.26,,459.84,74.16,616.09,223.12,120.07,313.93
152.05,565.5,248.73,535.17,115.53,398.82,876.43,106.4,279.3,451.05,653.39,202.35,160.63,128.67,397.42,356.31,227.01,156.05,181.16,112.04,79.25,110.08,84.54,163.68,710.12,166.43,403.25,197.88,420.14,414.36,561.26,617.13,987.52,846.08,98.63,869.06,440.43,637.25,458.21,792.83,834.54,926.07,270.88,1197.67,775.98,66.43,646.59,134.6,541.14,422.48,673.07,289.27,463.97,381.02,94.85,622.88,130.69,1000.99,511.03,267.94,366.87,453.7,42.65,88.77,211.31,902.79,246.68,85.31,149.41,315.59,511.35,132.97,263.17,314.84,332.35,841.15,419.4,661.95,533.51,950.21,434.78,434.96,288.47,438.51,100.63,242.51,630.76,273.9,145,186.37,415.19,529.33,723.31,516.42,566.41,459.84,,520.9,857.64,496.97,351.94,555.47
385.38,355.11,533.02,333.31,387.44,194.76,706.87,523.18,273.75,255.07,174.47,505.6,358.26,417.54,230.91,141.81,511.3,580.57,359.29,455.68,553.95,487.38,511.43,426.18,231.2,369.66,225.68,346.73,317.79,206.78,410.17,123.27,785.66,644.22,550.63,577.23,232.31,467.69,251.08,641.74,664.98,724.21,237.8,995.81,574.12,517.39,495.49,403.39,571.39,101.77,288.36,263.93,192.09,213.47,500.74,108.25,540.14,799.12,341.47,376.29,194.02,243.31,545.35,498.57,330.85,700.93,287.54,482.68,601.41,218.37,84.58,522.49,291.69,267.22,338.74,671.59,196.16,460.09,224.01,748.35,237.09,227.42,232.77,243.4,423.21,381.55,428.9,281.29,450.7,320.88,141.16,144.62,553.75,131.7,61.59,74.27,521.01,,688.08,295.1,181.23,385.91
709.4,471.65,803.82,403.78,860.47,511.78,23.68,789.69,599.77,481.5,694.34,1057.49,910.15,740.1,503.06,580.71,782.1,967.01,683.31,750.48,864.53,967.29,941.75,706.66,712.07,693.68,486.52,670.75,437.03,480.12,404.53,674.51,139.03,190.35,907.28,774.29,483.09,221.35,486.86,210.01,24.22,197.45,789.7,476.12,224.1,797.36,353.35,739.55,415.52,653.67,567.24,590.7,514.6,509.43,952.06,722.72,987.9,279.43,347.51,1017.46,528.75,465.26,825.32,778.54,654.87,219.89,619.02,942.52,940.93,580.85,766.79,990.18,605.84,543.42,546.03,45.24,496.66,341.2,550.02,101.72,452.05,464.25,671.14,447,788.9,626.76,364.61,584.73,1002.6,705.84,548.39,585.98,134.07,575.81,666.25,616.3,857.21,688.13,,442.21,546.22,305
348.43,85.64,496.08,38.43,468.36,119.67,461.93,442.19,218.73,71.22,234.25,665.39,518.05,380.6,110.96,188.61,474.36,606.04,322.34,389.51,503.56,606.32,580.78,389.23,290.99,332.71,94.42,309.79,197.84,87.93,244.27,236.67,493.13,351.69,546.32,389.2,90.99,222.76,76.58,475.84,420.05,431.68,397.59,703.28,281.59,436.39,329.59,378.58,405.5,261.56,182.15,208.42,122.49,117.32,591.09,330.62,626.93,506.6,105.54,625.35,136.65,53.15,464.35,417.57,293.9,408.4,250.6,581.56,591.47,188.74,374.68,629.21,237.67,225.67,281.71,426.66,104.55,167.56,108.04,455.82,78.03,72.06,279.04,83.7,420.47,344.6,134.01,244.35,610.5,337.42,156.28,179.58,308.82,183.7,274.15,224.2,496.24,296.02,443.14,,154.12,140.98
204.05,222.97,351.69,192.64,318.29,56.28,566.19,297.8,74.34,108.51,313.6,517.42,370.08,236.21,54.89,39.66,329.97,461.65,177.96,245.13,359.18,461.94,436.39,244.84,370.33,188.33,60.71,165.4,141.77,71.83,264.72,277.35,644.99,503.55,401.93,526.52,105.63,327.02,115.67,496.29,524.31,583.53,249.62,855.14,433.45,292.01,350.04,234.19,425.94,112,294.32,64.04,133.68,37.45,446.71,283.09,482.54,658.45,200.8,477.38,18,111.17,319.97,273.19,149.52,560.26,106.21,437.17,447.09,37.04,237.45,484.83,93.28,85.89,157.41,530.92,76.87,319.41,190.97,607.67,92.24,92.42,128.96,95.98,271.43,200.22,288.22,99.96,462.52,188.38,94.19,189.55,413.08,169.05,226.62,120.05,351.86,181.11,547.4,154.43,,245.24
408.27,226.49,502.69,102.65,559.34,210.65,324.73,488.56,298.64,180.37,375.11,756.36,609.02,438.97,201.94,279.59,480.97,665.88,382.18,449.35,563.4,666.16,640.62,405.53,431.84,392.55,185.39,369.63,135.91,178.99,106.48,373.39,383.24,253.14,606.16,530.05,181.97,85.56,185.73,338.05,282.85,333.13,488.57,604.73,227.56,496.23,191.8,438.42,267.7,352.54,323.01,289.57,213.47,208.3,650.93,421.59,686.77,408.05,46.38,716.33,227.63,164.13,524.19,477.41,353.74,309.85,317.89,641.39,639.8,279.72,465.66,689.05,304.71,242.29,244.9,289.45,195.53,196.41,248.89,345.93,150.92,163.12,370.01,145.88,487.77,325.63,82.19,283.6,701.47,404.71,247.26,284.85,171.61,274.68,365.12,315.17,556.08,387,305.94,141.08,245.09,0
